"hhold_ID","discount_original","coupon_received","cabin_type","est_inc","season_of_year","ticket_spend","cruise_theme","incidental_spending","park_package","embark_port","res_to_port","number_children","oldest_child_age","dis_plus_sub","return_1065"
3148,1,1,"Oceanview",778.194,"Spring",2724,"prin_fro",11265.2026420802,1,"Copenhagen",60,6,8,1,0
3177,1,0,"Oceanview",17703.602,"Fall",1623,"starwars",1456.32050064057,1,"Copenhagen",49,3,7,0,0
3311,1,0,"Inside",7146.794,"Spring",1476,"starwars",2898.75434300911,1,"Copenhagen",75,3,10,0,0
3389,1,1,"Oceanview",299083.028,"Winter",1845,"starwars",2898.75434300911,1,"Copenhagen",67,4,3,0,0
3588,1,1,"Concierge",40304.105,"Fall",2116,"Star Wars",2898.75434300911,1,"Copenhagen",50,5,7,0,0
3646,1,0,"Verandah",68098.197,"Summer",2143,"Princess/Frozen",10129.3064513531,1,"New York",61,3,3,0,0
3761,1,0,"Concierge",72868.729,"Spring",3464,"Star Wars",2898.75434300911,1,"Barcelona",19,4,9,1,0
3783,1,0,"Inside",58331.075,"Summer",2250,"prin_fro",3454.50823700204,1,"Copenhagen",45,3,6,1,1
3824,1,0,"Verandah",18697.708,"Spring",2662,"prin_fro",2898.75434300911,1,"New York",49,3,10,0,0
3916,1,0,"Inside",5271.527,"Fall",2381,"prin_fro",2507.50374758467,1,"Barcelona",159,3,6,0,0
3930,1,0,"Oceanview",537781.194,"Fall",2344,"Star Wars",8416.65158629529,1,"New York",128,3,4,1,0
3968,1,0,"Oceanview",35.725,"Spring",2678,"Star Wars",1532.84563857913,1,"Port Canaveral",103,3,6,0,0
4010,1,0,"Oceanview",176415.2,"Summer",2895,"Marvel",2898.75434300911,1,"San Diego",99,4,7,1,1
4069,1,0,"Oceanview",402391.418,"Spring",1553,"NaN",2898.75434300911,1,"New York",107,3,3,1,0
4079,1,1,"Verandah",13816.076,"Summer",2707,"Marvel",3194.32884119526,1,"Copenhagen",34,4,9,1,1
4368,1,0,"Inside",72925.55,"Winter",2014,"Princess/Frozen",6525.76240991242,1,"Port Canaveral",52,3,9,0,0
4468,1,0,"Verandah",67114.2138528,"Spring",1798,"Princess/Frozen",2898.75434300911,1,"San Diego",147,3,10,0,0
4481,1,0,"Concierge",51426.1295088,"Summer",2718,"Princess/Frozen",3467.30288130864,1,"Port Canaveral",236,3,10,0,0
4488,1,0,"Concierge",530192.152,"Spring",2530,"prin_fro",11017.9152445927,1,"New York",24,3,4,1,0
4810,1,0,"Concierge",938.003,"Fall",3549,"NaN",1970.95782181397,1,"Copenhagen",45,3,10,0,0
4830,1,0,"Concierge",176553.332,"Spring",3069,"Princess/Frozen",358.724302095175,1,"New York",29,4,10,1,0
4966,1,0,"Verandah",16694.76412,"Summer",2244,"Marvel",3728.85671522766,1,"New York",128,3,3,0,1
4982,1,1,"Inside",255032.002,"Spring",1814,"NaN",2898.75434300911,1,"Copenhagen",208,3,5,1,0
5132,1,1,"Verandah",123444.883,"Spring",2340,"starwars",2898.75434300911,1,"Port Canaveral",61,4,3,1,0
5151,1,0,"Oceanview",5497.748,"Spring",1527,"NaN",2898.75434300911,1,"New York",45,4,7,0,0
5168,1,0,"Inside",123098.201,"Summer",1963,"prin_fro",2898.75434300911,1,"Port Canaveral",70,3,5,0,0
5173,1,0,"Oceanview",160972.574,"Summer",1933,"NaN",11040.567869186,1,"Port Canaveral",60,3,2,0,0
5317,1,0,"Inside",14716,"Winter",1928,"Princess/Frozen",2898.75434300911,1,"Port Canaveral",79,3,10,0,0
5386,1,0,"Verandah",321.897,"Summer",2031,"Star Wars",2898.75434300911,1,"Barcelona",73,3,8,1,0
5412,1,0,"Oceanview",15389.898,"Winter",1966,"Princess/Frozen",8578.59355911799,1,"New York",15,3,4,0,0
5417,1,1,"Inside",126362.291,"Winter",2252,"Princess/Frozen",8032.45556503087,1,"Port Canaveral",48,3,7,1,0
5494,1,0,"Verandah",235842.327,"Summer",2594,"Star Wars",2963.3653781157,1,"Barcelona",52,3,6,0,0
5552,1,0,"Concierge",16435.988,"Winter",3088,"prin_fro",2898.75434300911,1,"Port Canaveral",42,3,4,1,0
5563,1,0,"Concierge",93634.1577488,"Summer",3167,"Princess/Frozen",2898.75434300911,1,"San Diego",103,3,5,0,0
5821,1,0,"Inside",26470.539,"Fall",1818,"NaN",160.149234962463,1,"Copenhagen",84,4,7,0,0
5858,1,0,"Oceanview",24813.843,"Winter",1500,"NaN",12953.5501695614,1,"New York",92,4,9,0,0
5909,1,0,"Verandah",30139.998,"Fall",1903,"starwars",2898.75434300911,1,"Barcelona",11,3,9,1,0
6028,1,0,"Verandah",163.26,"Winter",2562,"Princess/Frozen",3372.64105507657,1,"New York",73,3,5,0,0
6054,1,0,"Verandah",527.898,"Fall",1950,"Princess/Frozen",13263.2050296031,1,"Barcelona",62,3,9,1,0
6188,1,1,"Concierge",48660.382,"Spring",2110,"starwars",2898.75434300911,1,"Port Canaveral",47,3,6,0,0
6342,1,0,"Inside",23268.613,"Winter",1866,"Princess/Frozen",3172.24470239803,1,"New York",31,4,9,0,0
6415,1,0,"Oceanview",31685.548,"Winter",1786,"Princess/Frozen",4780.89228703789,1,"Copenhagen",95,3,3,1,0
6623,1,1,"Concierge",172111.324,"Fall",3259,"starwars",2898.75434300911,1,"New York",27,4,2,1,0
6727,1,0,"Verandah",34033.493,"Summer",2210,"Marvel",2898.75434300911,1,"Copenhagen",39,6,8,0,0
6907,1,0,"Oceanview",22902.207,"Summer",1888,"Marvel",2898.75434300911,1,"San Diego",60,3,3,0,0
6995,1,0,"Oceanview",114065.915,"Spring",2503,"Marvel",1543.84311754182,1,"New York",19,3,10,0,0
7088,1,0,"Oceanview",9701.223,"Spring",2703,"Princess/Frozen",3897.71123270281,1,"New York",17,3,7,0,0
7096,1,0,"Concierge",93968.529,"Fall",2153,"Princess/Frozen",2724.174882425,1,"Barcelona",67,3,6,0,1
7099,1,0,"Inside",238560.344,"Winter",2578,"prin_fro",10798.8494571384,1,"New York",18,3,4,1,0
7197,1,1,"Concierge",233.25,"Spring",2986,"Star Wars",1605.34523439519,1,"New York",116,4,4,1,0
7274,1,0,"Verandah",344645.058,"Fall",1819,"Star Wars",2898.75434300911,1,"Barcelona",32,4,8,1,0
683,1,1,"Oceanview",2838645.093,"Summer",1831,"starwars",29821.895714638,1,"San Diego",24,1,16,0,0
1537,1,1,"Concierge",290380.718,"Summer",3359,"prin_fro",2898.75434300911,1,"Vancouver",42,1,15,0,0
1842,1,1,"Inside",1588949.662,"Summer",1503,"Princess/Frozen",2898.75434300911,1,"Vancouver",36,1,18,1,0
2147,1,0,"Oceanview",92090.507,"Spring",1673,"starwars",2898.75434300911,1,"San Diego",17,1,17,0,0
5700,1,0,"Verandah",1008.137,"Spring",2974,"Princess/Frozen",6359.73567532524,1,"Vancouver",41,1,16,0,0
148,1,0,"Inside",221367.242,"Fall",2053,"prin_fro",2898.75434300911,1,"Vancouver",116,3,15,0,0
194,1,0,"Inside",963237.002,"Winter",1444,"Star Wars",2898.75434300911,1,"San Diego",26,1,12,0,0
448,1,0,"Inside",3162438.869,"Summer",1789,"prin_fro",17792.083051673,1,"San Diego",17,1,7,1,1
877,1,1,"Verandah",42840.699,"Winter",1812,"Star Wars",14211.1459140562,1,"Vancouver",130,2,12,1,0
893,1,0,"Verandah",2307.301,"Winter",1901,"Star Wars",11921.4905664124,1,"San Diego",34,4,17,1,0
992,1,0,"Concierge",166249.498,"Winter",2562,"prin_fro",6620.12775165141,1,"San Diego",17,2,8,0,0
1246,1,0,"Inside",28197.2718128,"Fall",2325,"starwars",2898.75434300911,1,"Vancouver",33,2,18,0,0
1303,1,1,"Inside",4687196.872,"Summer",2138,"Star Wars",1631.1982695546,1,"Vancouver",35,3,11,1,0
1343,1,0,"Concierge",816876.853,"Summer",3328,"NaN",2898.75434300911,1,"Vancouver",21,2,5,1,1
1492,1,0,"Inside",95172.814,"Winter",1136,"Marvel",12980.7544001363,1,"Vancouver",93,2,3,1,0
1710,1,0,"Concierge",1707014.775,"Summer",3215,"starwars",18171.6570975047,1,"San Diego",17,2,5,0,1
1764,1,0,"Inside",165.165,"Spring",1786,"Star Wars",16289.8840403698,1,"Vancouver",47,2,3,0,0
1991,1,0,"Verandah",7298542.049,"Fall",1884,"Princess/Frozen",42824.5997943342,1,"Vancouver",80,1,10,1,0
2010,1,0,"Oceanview",221598.332,"Summer",1880,"NaN",5708.69887129366,1,"San Diego",16,1,3,0,1
2093,1,0,"Oceanview",7998.5,"Fall",1652,"Star Wars",6648.47198419832,1,"San Diego",49,3,13,1,0
2173,1,0,"Verandah",81778.467,"Spring",2807,"Star Wars",2898.75434300911,1,"Vancouver",35,3,17,1,0
2230,1,0,"Inside",1145400.884,"Spring",1993,"prin_fro",2898.75434300911,1,"San Diego",25,2,13,0,0
2259,1,0,"Concierge",109887.607,"Spring",2780,"starwars",1785.77286538742,1,"Vancouver",135,2,15,1,0
2322,1,0,"Concierge",289.183,"Fall",2209,"NaN",2898.75434300911,1,"Vancouver",31,1,11,1,0
2425,1,0,"Verandah",78692.362,"Spring",2755,"starwars",3848.82771804631,1,"Vancouver",190,2,17,0,0
2513,1,0,"Inside",34337.1,"Spring",1556,"Princess/Frozen",1581.44141453318,1,"Vancouver",20,0,NA,0,0
2602,1,0,"Concierge",2177837.441,"Fall",2789,"Marvel",23674.3211986393,1,"Vancouver",230,2,3,1,0
3196,1,1,"Verandah",490979.157,"Spring",1988,"prin_fro",511.556468300521,1,"Vancouver",34,3,14,1,0
3436,1,0,"Concierge",4107.158,"Fall",3224,"Marvel",5492.88775957748,1,"Vancouver",9,3,12,1,1
3459,1,0,"Verandah",639651.9,"Spring",2335,"prin_fro",2823.59777421989,1,"Vancouver",47,2,7,0,0
3576,1,0,"Inside",20481.243,"Winter",2170,"prin_fro",2898.75434300911,1,"Vancouver",101,4,11,0,0
3660,1,0,"Inside",168930.105,"Spring",1431,"Star Wars",2935.37207002938,1,"Vancouver",101,2,15,0,0
3735,1,0,"Concierge",3662151.545,"Fall",3231,"prin_fro",16744.5982240178,1,"Vancouver",28,1,2,0,0
3823,1,0,"Oceanview",1112063.65,"Spring",2579,"NaN",1154.90234057382,1,"Vancouver",73,0,NA,0,0
3828,1,0,"Verandah",123003.252,"Summer",2026,"Star Wars",2898.75434300911,1,"Vancouver",49,3,15,0,0
3835,1,0,"Concierge",454054.505,"Summer",3249,"Princess/Frozen",2898.75434300911,1,"Vancouver",58,2,4,1,0
3850,1,0,"Oceanview",6136.641,"Fall",2244,"Princess/Frozen",2898.75434300911,1,"Vancouver",31,1,7,0,0
3858,1,1,"Concierge",3189.683,"Spring",2855,"Marvel",3376.98870002814,1,"Vancouver",93,0,NA,0,1
4082,1,0,"Oceanview",490.91,"Spring",2692,"prin_fro",3932.57932537459,1,"San Diego",21,3,17,0,1
4249,1,0,"Inside",4504.033,"Winter",1731,"Princess/Frozen",5677.36209926158,1,"Vancouver",32,3,14,1,0
4750,1,0,"Inside",514064.448,"Summer",1509,"Marvel",2898.75434300911,1,"San Diego",16,3,11,0,1
4763,1,1,"Oceanview",2795841.277,"Winter",1930,"Princess/Frozen",17781.7974854179,1,"San Diego",10,3,11,0,0
4987,1,0,"Concierge",325483.464,"Summer",2400,"starwars",15068.1561248429,1,"Vancouver",99,2,3,0,0
5242,1,0,"Inside",5274.565,"Winter",1300,"Marvel",2898.75434300911,1,"San Diego",23,1,3,0,1
5349,1,0,"Inside",1832410.085,"Fall",2207,"Star Wars",2898.75434300911,1,"Vancouver",47,3,18,1,0
5389,1,1,"Verandah",1452757.171,"Fall",2975,"prin_fro",6759.72649338655,1,"San Diego",26,2,14,1,0
5605,1,0,"Concierge",7476.951,"Spring",3414,"prin_fro",2898.75434300911,1,"San Diego",41,1,11,0,0
5984,1,0,"Oceanview",102667.376,"Spring",2054,"Marvel",3885.82640857361,1,"Vancouver",60,3,17,1,1
6337,1,0,"Concierge",23746.394,"Winter",2403,"NaN",2898.75434300911,1,"Vancouver",20,2,17,0,0
6694,1,0,"Concierge",32576.029,"Summer",3529,"prin_fro",1700.18523443155,1,"San Diego",18,2,13,1,0
6794,1,0,"Concierge",3141.173,"Spring",2290,"Marvel",3702.07806434445,1,"Vancouver",122,3,17,0,0
6899,1,1,"Inside",55316.64,"Fall",2284,"starwars",2898.75434300911,1,"Vancouver",19,2,4,1,0
6921,1,1,"Verandah",3564331.831,"Spring",2632,"prin_fro",11655.8632920634,1,"San Diego",35,2,2,0,0
6971,1,0,"Verandah",961.906,"Spring",2825,"Marvel",4367.68041520528,1,"Vancouver",14,2,4,1,0
7194,1,0,"Concierge",2489317.519,"Fall",2354,"Marvel",22365.7861439031,1,"Vancouver",55,1,12,0,0
7267,1,0,"Concierge",241.58,"Winter",3564,"Star Wars",11956.6933617081,1,"Vancouver",52,2,11,0,0
7354,1,0,"Oceanview",5516.612,"Fall",1419,"NaN",3511.46379657686,1,"Vancouver",53,2,11,1,0
7420,1,0,"Verandah",1543.467,"Spring",1745,"NaN",7606.94124248661,1,"Vancouver",73,2,9,1,0
7438,1,0,"Oceanview",5085022.967,"Summer",2078,"Marvel",21114.1796332918,1,"Vancouver",35,1,8,1,0
7470,1,0,"Inside",1983.747,"Spring",2148,"Princess/Frozen",2898.75434300911,1,"San Diego",36,3,11,1,0
295,1,0,"Verandah",48.172,"Fall",1876,"starwars",11868.4797371306,1,"Vancouver",71,1,18,0,0
484,1,1,"Concierge",731640.405,"Fall",3363,"starwars",10613.2759798426,1,"Vancouver",36,1,17,0,0
1816,1,0,"Oceanview",99359.697,"Winter",1661,"Star Wars",1725.42525343001,1,"San Diego",38,0,NA,0,0
3697,1,1,"Verandah",86390.092,"Spring",2418,"Star Wars",2898.75434300911,1,"San Diego",34,1,18,0,0
4004,1,0,"Oceanview",424352.692,"Spring",1860,"starwars",2898.75434300911,1,"Vancouver",33,1,14,0,0
4692,1,0,"Concierge",5140.409,"Fall",2164,"Marvel",1637.2150765691,1,"Vancouver",106,1,18,1,0
5352,1,0,"Oceanview",21472.629,"Summer",2129,"Star Wars",2898.75434300911,1,"Vancouver",44,1,16,0,0
6713,1,0,"Oceanview",1475.874,"Fall",2237,"Star Wars",5400.61184480377,1,"San Diego",31,1,14,0,1
7329,1,0,"Inside",566.592,"Spring",1536,"prin_fro",2898.75434300911,1,"Vancouver",90,1,18,1,0
13,1,0,"Oceanview",57321.131,"Winter",2569,"prin_fro",2898.75434300911,1,"San Diego",45,2,11,1,0
42,1,0,"Concierge",18283.934,"Winter",3292,"Princess/Frozen",2898.75434300911,1,"Vancouver",69,2,9,1,0
120,1,1,"Concierge",36380.728,"Winter",2477,"Princess/Frozen",2898.75434300911,1,"Vancouver",41,3,15,1,0
202,1,0,"Verandah",765.008,"Fall",2570,"prin_fro",2706.17315598242,1,"San Diego",32,0,NA,0,1
244,1,0,"Concierge",127172.207,"Winter",2379,"Star Wars",10217.1500883915,1,"San Diego",37,2,5,0,0
245,1,0,"Inside",16551.066,"Spring",1534,"Marvel",2898.75434300911,1,"Vancouver",18,2,18,0,0
319,1,0,"Oceanview",308316.087,"Summer",2396,"Star Wars",2898.75434300911,1,"Vancouver",22,2,8,0,0
327,1,0,"Verandah",5883.252,"Summer",3184,"Princess/Frozen",2169.50039627701,1,"San Diego",24,1,10,0,0
364,1,0,"Oceanview",666.587,"Summer",1935,"starwars",2708.68709667549,1,"San Diego",49,2,7,0,0
457,1,1,"Oceanview",23271.53,"Winter",2202,"Star Wars",2548.56847778261,1,"Vancouver",27,2,12,0,0
504,1,0,"Verandah",1069.258,"Fall",2710,"Star Wars",1511.78451587185,1,"San Diego",22,2,11,0,0
510,1,0,"Oceanview",89945.254,"Fall",1842,"starwars",774.343721661344,1,"Vancouver",20,4,16,0,0
618,1,0,"Oceanview",87651.705,"Fall",2424,"NaN",10387.7965168614,1,"Vancouver",69,2,17,0,0
704,1,0,"Concierge",1455.865,"Summer",2856,"Star Wars",587.951915182173,1,"San Diego",26,2,3,1,1
827,1,0,"Verandah",29352.198,"Spring",2265,"Princess/Frozen",5108.95482656695,1,"Vancouver",30,4,17,0,0
1080,1,0,"Concierge",8444.724,"Summer",3514,"Star Wars",2898.75434300911,1,"Vancouver",64,4,15,0,0
1107,1,1,"Inside",93.672,"Summer",2571,"Star Wars",7099.67519434057,1,"Vancouver",15,2,4,1,0
1110,1,1,"Oceanview",1985.145,"Winter",2326,"Princess/Frozen",2898.75434300911,1,"Vancouver",13,3,13,0,0
1241,1,0,"Verandah",33230.8013408,"Fall",2995,"prin_fro",2898.75434300911,1,"Vancouver",137,2,10,1,0
1330,1,0,"Concierge",12791.915,"Winter",2866,"starwars",2898.75434300911,1,"Vancouver",20,1,13,0,0
1367,1,0,"Oceanview",299991.63,"Winter",1914,"Star Wars",3968.04604872987,1,"San Diego",32,2,7,1,0
1387,1,0,"Concierge",1270.763,"Fall",3427,"starwars",2898.75434300911,1,"Vancouver",80,2,9,1,1
1393,1,0,"Verandah",116740.171,"Fall",3156,"prin_fro",2898.75434300911,1,"Vancouver",67,2,9,0,0
1444,1,0,"Concierge",392584.317,"Spring",3300,"NaN",2898.75434300911,1,"Vancouver",47,4,13,1,0
1567,1,1,"Concierge",244122.726,"Spring",2181,"NaN",3949.78580726907,1,"Vancouver",63,2,13,0,0
1585,1,0,"Oceanview",50985.275,"Winter",2363,"starwars",157.857187872753,1,"San Diego",31,2,13,0,0
1598,1,0,"Oceanview",242.871,"Fall",2674,"Marvel",496.574447428435,1,"Vancouver",33,5,12,0,0
1606,1,0,"Oceanview",359111.635,"Spring",2491,"starwars",2898.75434300911,1,"San Diego",25,4,11,0,1
1933,1,0,"Verandah",2094.84,"Winter",2755,"NaN",2898.75434300911,1,"San Diego",31,4,16,0,0
1952,1,0,"Inside",418.129,"Summer",2542,"Marvel",610.67403403148,1,"San Diego",33,2,17,1,0
1953,1,0,"Verandah",30605.312,"Winter",1760,"Princess/Frozen",833.938980927691,1,"Vancouver",40,5,18,0,0
2007,1,0,"Verandah",54024.969,"Spring",2526,"starwars",2898.75434300911,1,"Vancouver",26,3,12,0,0
2013,1,0,"Verandah",28564.32,"Summer",1972,"Star Wars",3944.46350623742,1,"Vancouver",63,3,16,0,0
2092,1,1,"Concierge",111.956,"Summer",2112,"prin_fro",4021.51539720707,1,"Vancouver",44,1,12,0,0
2115,1,0,"Inside",92.407,"Summer",2422,"Princess/Frozen",8143.37509616874,1,"Vancouver",42,0,NA,1,0
2273,1,1,"Oceanview",1298.618,"Winter",2604,"Star Wars",2898.75434300911,1,"Vancouver",120,3,15,0,0
2277,1,0,"Oceanview",193300.143,"Spring",2429,"starwars",298.741197533906,1,"Vancouver",34,3,13,1,0
2405,1,0,"Oceanview",1256.625,"Fall",2208,"Star Wars",2898.75434300911,1,"Vancouver",149,2,6,1,0
2480,1,0,"Oceanview",371090.806,"Spring",1797,"NaN",2898.75434300911,1,"Vancouver",187,5,14,1,0
2491,1,0,"Oceanview",43.826,"Spring",1481,"NaN",2898.75434300911,1,"Vancouver",49,1,13,1,0
2536,1,1,"Oceanview",417515.777,"Spring",2317,"Princess/Frozen",12633.4187983699,1,"Vancouver",84,2,4,1,0
2723,1,0,"Verandah",115912.105,"Winter",2821,"starwars",2898.75434300911,1,"Vancouver",33,2,2,0,0
2775,1,1,"Oceanview",20861.4936848,"Fall",1686,"prin_fro",9642.99872894511,1,"Vancouver",43,4,14,1,0
2960,1,0,"Concierge",5209.591,"Fall",2500,"Marvel",2898.75434300911,1,"San Diego",48,2,14,1,0
2962,1,0,"Concierge",279.833,"Summer",3012,"Star Wars",9027.2863085974,1,"Vancouver",115,4,14,0,0
3018,1,0,"Concierge",317.483,"Fall",2232,"NaN",2898.75434300911,1,"Vancouver",61,3,17,1,0
3059,1,1,"Concierge",16545.518,"Winter",2989,"Star Wars",2898.75434300911,1,"Vancouver",188,2,16,0,0
3237,1,0,"Oceanview",1639.574,"Summer",1546,"prin_fro",11385.769993677,1,"Vancouver",12,2,4,1,0
3319,1,0,"Concierge",15738.147,"Summer",3189,"starwars",3770.41547279395,1,"Vancouver",104,2,16,0,0
3347,1,0,"Verandah",763177.793,"Spring",2375,"starwars",2850.19986456446,1,"Vancouver",26,2,9,1,0
3371,1,0,"Inside",17.009,"Winter",1634,"Star Wars",2898.75434300911,1,"San Diego",45,2,6,0,0
3376,1,1,"Inside",874.715,"Spring",1939,"NaN",6285.22663693912,1,"Vancouver",58,2,9,0,0
3516,1,1,"Verandah",1297457.402,"Fall",2171,"NaN",2898.75434300911,1,"Vancouver",176,3,14,1,0
3549,1,0,"Verandah",249477.223,"Spring",2893,"Marvel",12596.8947015293,1,"San Diego",46,2,2,1,0
3572,1,1,"Oceanview",29.191,"Winter",2316,"starwars",6124.77301896773,1,"Vancouver",51,3,12,0,0
3581,1,0,"Inside",67369.951,"Fall",2582,"Princess/Frozen",2898.75434300911,1,"Vancouver",34,3,13,0,0
3716,1,0,"Verandah",2433.634,"Winter",3178,"Star Wars",2898.75434300911,1,"Vancouver",31,2,9,0,0
3856,1,1,"Inside",9339.076,"Winter",1871,"Marvel",9415.94128600247,1,"Vancouver",51,5,15,1,0
4039,1,0,"Inside",39474.267,"Winter",1665,"NaN",2898.75434300911,1,"San Diego",29,3,18,1,0
4181,1,0,"Concierge",25888.3997056,"Summer",2886,"NaN",1895.98641478829,1,"San Diego",36,2,13,0,0
4265,1,1,"Oceanview",194.472,"Summer",2755,"NaN",8561.58315207437,1,"San Diego",31,2,12,0,0
4433,1,0,"Concierge",631807.958,"Spring",2459,"NaN",2914.81111710593,1,"Vancouver",30,2,11,0,0
4492,1,0,"Inside",62876.73,"Spring",1768,"starwars",11509.8478385165,1,"Vancouver",32,2,11,1,0
4512,1,0,"Verandah",892458.61,"Fall",3164,"Marvel",3163.16154458821,1,"Vancouver",38,3,15,1,0
4575,1,0,"Concierge",65740.126,"Summer",2147,"Princess/Frozen",2898.75434300911,1,"Vancouver",69,0,NA,1,0
4585,1,0,"Oceanview",16532.455,"Winter",2254,"NaN",3247.8915658351,1,"Vancouver",86,2,8,0,0
4622,1,0,"Concierge",3079.807,"Fall",3334,"prin_fro",2898.75434300911,1,"San Diego",33,3,12,1,0
4701,1,1,"Verandah",168030.443,"Fall",3156,"starwars",2898.75434300911,1,"Vancouver",96,4,12,0,0
4734,1,1,"Inside",22702.217,"Winter",1282,"starwars",2898.75434300911,1,"Vancouver",62,3,14,0,0
4770,1,0,"Oceanview",10099.151,"Spring",1634,"starwars",2898.75434300911,1,"Vancouver",196,4,12,0,1
4774,1,0,"Inside",179191.148,"Fall",1514,"prin_fro",3955.67318792716,1,"Vancouver",158,3,16,1,0
4858,1,0,"Verandah",209634.781,"Summer",1739,"Princess/Frozen",2898.75434300911,1,"Vancouver",24,2,7,1,0
4925,1,0,"Inside",33903.673,"Spring",1160,"Princess/Frozen",2898.75434300911,1,"San Diego",39,4,17,0,0
4973,1,0,"Concierge",35453.409,"Fall",2407,"Star Wars",2898.75434300911,1,"Vancouver",35,2,9,1,0
4977,1,1,"Oceanview",699676.765,"Spring",1455,"Marvel",1831.44226976931,1,"Vancouver",74,0,NA,0,0
5071,1,0,"Oceanview",178413.309,"Summer",1526,"Star Wars",2898.75434300911,1,"San Diego",37,1,13,1,1
5204,1,0,"Inside",27107.5538816,"Spring",2066,"NaN",1809.09550440647,1,"Vancouver",59,2,6,0,0
5331,1,0,"Verandah",3505.626,"Fall",2470,"NaN",2898.75434300911,1,"San Diego",48,0,NA,0,1
5335,1,0,"Inside",166685.908,"Winter",1816,"Marvel",2898.75434300911,1,"Vancouver",23,1,6,0,0
5342,1,0,"Concierge",4577.48,"Fall",3415,"Princess/Frozen",8874.45847265497,1,"Vancouver",82,1,3,0,0
5354,1,0,"Oceanview",17881.9245376,"Summer",2363,"NaN",9898.01101574264,1,"Vancouver",79,2,16,1,1
5356,1,1,"Inside",242162.001,"Summer",1615,"Star Wars",2898.75434300911,1,"Vancouver",186,4,17,0,0
5402,1,1,"Concierge",67259.328,"Fall",2956,"Star Wars",6726.59522115998,1,"Vancouver",10,0,NA,0,0
5525,1,1,"Concierge",31540.739,"Spring",3043,"prin_fro",2898.75434300911,1,"Vancouver",60,1,3,0,0
5529,1,1,"Oceanview",110.743,"Fall",2426,"Princess/Frozen",2898.75434300911,1,"Vancouver",58,1,9,0,0
5571,1,1,"Verandah",55268.881,"Winter",2380,"Princess/Frozen",2677.7154435236,1,"Vancouver",127,4,16,0,0
5586,1,0,"Verandah",4250.871,"Spring",3092,"NaN",2548.21533377916,1,"Vancouver",45,2,8,1,0
5610,1,0,"Concierge",19565.636,"Fall",2169,"Princess/Frozen",2898.75434300911,1,"San Diego",36,1,3,1,0
5626,1,0,"Oceanview",103254.635,"Summer",1957,"NaN",2898.75434300911,1,"San Diego",34,1,3,0,0
5639,1,0,"Inside",13998.314,"Spring",2289,"Princess/Frozen",11744.9115764804,1,"Vancouver",115,2,5,0,0
5719,1,0,"Concierge",537.992,"Fall",2921,"Princess/Frozen",2481.57126094997,1,"Vancouver",73,2,4,0,0
5857,1,0,"Concierge",502790.274,"Spring",2775,"starwars",11471.4958524406,1,"Vancouver",121,2,14,1,0
5991,1,0,"Inside",180682.38,"Fall",1284,"Marvel",4826.52509002164,1,"Vancouver",55,4,17,0,0
5992,1,0,"Oceanview",160845.487,"Winter",1665,"Princess/Frozen",12755.4402106214,1,"Vancouver",6,1,13,0,0
6001,1,1,"Inside",37701.021,"Summer",1997,"Princess/Frozen",9333.56753672697,1,"Vancouver",66,3,13,0,0
6064,1,0,"Concierge",3533.578,"Fall",3385,"starwars",2185.09849923961,1,"Vancouver",15,3,14,0,0
6147,1,0,"Inside",86070.348,"Fall",1356,"Princess/Frozen",11718.2540996909,1,"Vancouver",66,1,4,0,0
6151,1,1,"Verandah",2579.703,"Winter",2451,"Marvel",322.264638192207,1,"San Diego",42,2,16,0,1
6199,1,1,"Concierge",13823.592,"Spring",2182,"prin_fro",11340.1742374279,1,"Vancouver",54,2,11,1,0
6238,1,0,"Inside",7733.568,"Fall",2349,"prin_fro",2898.75434300911,1,"Vancouver",50,3,13,0,0
6258,1,1,"Verandah",20017.849,"Spring",3196,"Princess/Frozen",1372.04984166063,1,"Vancouver",65,4,15,1,0
